Agência Nacional de Águas - ANA																																																																													
75230000	2	01/03/23		1	1	39,78	11,18	19,14	31	18	1	1	1			23,2931	19,1339	20,7582	24,164	28,7081	30,6128	24,164	22,4351	19,9394	18,3417	16,7981	14,5859	12,5008	13,1815	13,8765	13,8765	16,0468	11,1832	11,8346	11,1832	12,5008	13,8765	13,8765	14,5859	18,3417	20,7582	20,7582	17,5631	19,1339	35,5867	39,7793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/02/23		1	1	25,05	11,83	16,18	28	13	1	1	1			19,1339	19,1339	17,5631	16,0468	14,5859	16,7981	16,7981	15,3093	14,5859	16,0468	17,5631	17,5631	11,8346	11,8346	13,1815	11,8346	12,5008	13,8765	15,3093	13,8765	12,5008	13,8765	15,3093	16,7981	19,1339	22,4351	22,4351	25,0476				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			
75230000	2	01/01/23		1	1	32,57	17,56	24,25	18	31	1	1	1			24,164	24,164	28,7081	25,9439	20,7582	23,2931	25,9439	24,164	20,7582	19,9394	22,4351	25,0476	27,7743	29,6543	28,7081	27,7743	31,5835	32,5663	27,7743	24,164	23,2931	25,0476	25,9439	24,164	21,5901	19,9394	19,1339	21,5901	19,9394	18,3417	17,5631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/12/22		1	1	34,57	21,59	27,5	29	10	1	1	1			29,6543	26,8528	27,7743	28,7081	27,7743	27,7743	25,9439	24,164	22,4351	21,5901	29,6543	27,7743	28,7081	28,7081	25,9439	26,8528	29,6543	31,5835	29,6543	27,7743	25,9439	24,164	26,8528	25,0476	24,164	25,9439	27,7743	32,5663	34,568	30,6128	25,9439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/11/22		1	1	98,95	28,71	49,71	2	29	1	1	1			72,7519	98,9541	97,4145	79,7052	66,0555	62,1631	58,3661	54,6657	49,8843	43,0455	38,7136	38,7136	44,1572	54,6657	62,1631	51,0632	47,5599	44,1572	39,7793	37,6596	36,6173	38,7136	41,9453	38,7136	36,6173	34,568	32,5663	30,6128	28,7081	30,6128		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/10/22		1	1	110	48,72	70,86	14	26	1	1	1			75,5026	78,2942	70,0422	64,7475	59,6211	62,1631	67,374	71,3919	89,8627	82,5574	78,2942	89,8627	103,6308	110,0003	88,3818	79,7052	76,8933	72,7519	70,0422	66,0555	68,7029	66,0555	63,4501	57,1219	51,0632	48,7166	52,2531	58,3661	59,6211	58,3661	55,8884	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/09/22		1	1	131,74	57,12	82,54	4	29	1	1	1			98,9541	102,0622	105,2088	131,7392	114,877	108,3936	83,9985	81,1262	81,1262	83,9985	81,1262	82,5574	79,7052	76,8933	71,3919	66,0555	67,374	70,0422	72,7519	83,9985	95,8846	98,9541	83,9985	75,5026	68,7029	66,0555	63,4501	60,8868	57,1219	62,1631		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/08/22		1	1	186,49	100,5	139,95	18	31	1	1	1			130,0115	126,5835	123,1924	124,8833	136,9772	140,5146	147,6974	140,5146	136,9772	155,0232	160,6105	156,8768	155,0232	158,7393	164,2199	167,859	178,9523	186,4931	171,5275	155,0232	149,5155	147,6974	126,5835	124,8833	118,1752	114,877	111,6165	110,0003	113,242	103,6308	100,5033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/07/22		1	1	317,08	135,22	199,03	17	31	1	1	1			250,8561	246,6289	238,2546	223,8594	211,7872	203,8777	196,0804	186,4931	182,7083	177,0852	173,3727	201,9178	217,7923	215,7837	232,0445	238,2546	317,0787	276,7735	234,1078	201,9178	190,3066	182,7083	171,5275	166,0358	160,6105	155,0232	149,5155	145,8882	140,5146	145,8882	135,2221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/06/22		1	1	748,31	213,78	364,26	23	16	1	1	1			689,0287	590,4266	352,6652	301,1245	276,7735	292,1942	429,5668	426,8802	372,4251	317,0787	281,1844	255,1099	238,2546	229,988	219,8078	213,782	232,0445	355,1055	340,591	287,7799	285,5855	625,6897	748,3113	672,062	487,9481	298,8792	298,8792	281,1844	268,0296	259,3901		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/05/22		1	1	847,54	169,69	363,68	5	25	1	1	1			268,0296	268,0296	531,9459	780,6952	847,5386	737,6705	490,8217	413,575	331,0844	307,9112	296,6424	294,4141	285,5855	259,3901	248,7392	238,2546	217,7923	209,7994	203,8777	198,0191	186,4931	182,7083	171,5275	173,3727	169,6895	205,8446	281,1844	364,9515	531,9459	755,4479	821,2148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/04/22		1	1	615,97	53,45	223,21	27	1	1		1			53,454	105,2088	89,8627	166,0358	434,9654	342,9889	268,0296	178,9523	156,8768	149,5155	215,7837	347,8101	292,1942	234,1078	190,3066	151,3425	142,2968	130,0115	116,5214	102,0622	89,8627	94,3645	149,5155	136,9772	135,2221	238,2546	615,9702	565,4283	456,8997	345,3952		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/03/22		1	1	372,43	24,16	69,98	25	22	1	1	1			28,7081	34,568	38,7136	36,6173	32,5663	28,7081	35,5867	41,9453	45,2801	43,0455	49,8843	48,7166	44,1572	39,7793	37,6596	35,5867	33,5611	31,5835	29,6543	27,7743	25,9439	24,164	25,0476	215,7837	372,4251	215,7837	149,5155	102,0622	60,8868	71,3919	162,4115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/02/22		1	1	48,72	13,88	30,27	25	24	1	1	1			37,6596	35,5867	33,5611	35,5867	37,6596	39,7793	43,0455	40,8565	38,7136	35,5867	33,5611	30,6128	34,568	36,6173	31,5835	27,7743	24,164	20,7582	18,3417	16,7981	16,0468	16,0468	15,3093	13,8765	48,7166	39,7793	23,2931	21,5901				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			
75230000	2	01/01/22		1	1	49,88	33,56	41,27	9	21	1	1	1			37,6596	38,7136	38,7136	39,7793	41,9453	44,1572	46,4144	48,7166	49,8843	49,8843	47,5599	45,2801	43,0455	39,7793	37,6596	36,6173	36,6173	38,7136	37,6596	35,5867	33,5611	34,568	36,6173	38,7136	40,8565	43,0455	45,2801	46,4144	44,1572	41,9453	39,7793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/12/21		1	1	71,39	35,59	48,08	1	31	1	1	1			71,3919	68,7029	60,8868	58,3661	54,6657	48,7166	46,4144	44,1572	44,1572	46,4144	46,4144	44,1572	46,4144	46,4144	44,1572	46,4144	48,7166	48,7166	46,4144	44,1572	44,1572	46,4144	48,7166	51,0632	48,7166	46,4144	44,1572	41,9453	39,7793	37,6596	35,5867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/11/21		1	1	119,84	58,37	84,33	1	24		1	1			119,8383	116,5214	119,8383	116,5214	113,242	110,0003	106,7965	103,6308	100,5033	97,4145	92,8541	88,3818	83,9985	78,2942	74,1221	71,3919	68,7029	66,0555	66,0555	68,7029	66,0555	63,4501	60,8868	58,3661	58,3661	64,7475	70,0422	74,1221	76,8933	74,1221		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/10/21		1	1	525,97	97,41	184,38	16	2	1	1	1			100,5033	97,4145	103,6308	113,242	110,0003	110,0003	116,5214	119,8383	136,9772	144,088	173,3727	223,8594	227,9383	248,7392	397,889	525,9688	437,6774	301,1245	219,8078	173,3727	151,3425	133,4761	138,7414	207,8185	236,1778	155,0232	135,2221	123,1924	119,8383	116,5214	116,5214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/09/21		1	1	553,13	66,06	151,89	18	4	1	1	1			75,5026	71,3919	68,7029	66,0555	66,0555	68,7029	71,3919	88,3818	135,2221	153,1784	136,9772	118,1752	98,9541	113,242	119,8383	106,7965	283,3995	553,1337	531,9459	328,7289	232,0445	180,8267	147,6974	133,4761	116,5214	106,7965	98,9541	94,3645	92,8541	97,4145		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/08/21		1	1	328,73	53,45	87,11	26	15	1	1	1			68,7029	66,0555	63,4501	60,8868	58,3661	55,8884	55,8884	58,3661	55,8884	58,3661	68,7029	62,1631	58,3661	55,8884	53,454	53,454	55,8884	53,454	55,8884	53,454	55,8884	58,3661	59,6211	55,8884	116,5214	328,7289	289,9828	215,7837	151,3425	113,242	82,5574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/07/21		1	1	147,7	72,75	94,83	1	31	1	1	1			147,6974	136,9772	123,1924	114,877	108,3936	103,6308	100,5033	97,4145	94,3645	97,4145	97,4145	94,3645	91,3535	88,3818	91,3535	102,0622	98,9541	94,3645	91,3535	88,3818	85,4497	82,5574	82,5574	79,7052	76,8933	74,1221	79,7052	86,9108	79,7052	76,8933	72,7519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/06/21		1	1	387,6	58,37	147,81	11	5	1	1	1			94,3645	74,1221	67,374	62,1631	58,3661	72,7519	119,8383	110,0003	131,7392	199,965	387,6015	355,1055	215,7837	173,3727	155,0232	130,0115	116,5214	105,2088	100,5033	121,5107	119,8383	113,242	116,5214	130,0115	166,0358	169,6895	184,5971	144,088	248,7392	190,3066		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/05/21		1	1	177,09	30,61	74,4	23	4	1	1	1			33,5611	32,5663	31,5835	30,6128	34,568	103,6308	124,8833	103,6308	75,5026	55,8884	54,6657	58,3661	55,8884	53,454	51,0632	48,7166	46,4144	44,1572	41,9453	39,7793	53,454	113,242	177,0852	144,088	106,7965	85,4497	71,3919	59,6211	82,5574	147,6974	144,088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/04/21		1	1	106,8	29,65	45,16	16	11	1	1	1			67,374	49,8843	53,454	54,6657	48,7166	44,1572	39,7793	35,5867	33,5611	31,5835	29,6543	37,6596	37,6596	41,9453	51,0632	106,7965	85,4497	53,454	43,0455	37,6596	37,6596	36,6173	35,5867	37,6596	39,7793	39,7793	37,6596	36,6173	35,5867	34,568		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/03/21		1	1	106,8	36,62	54,44	29	16	1	1	1			53,454	46,4144	43,0455	55,8884	71,3919	85,4497	55,8884	48,7166	43,0455	39,7793	41,9453	44,1572	41,9453	39,7793	37,6596	36,6173	41,9453	41,9453	44,1572	44,1572	46,4144	57,1219	57,1219	48,7166	46,4144	44,1572	54,6657	100,5033	106,7965	94,3645	74,1221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/02/21		1	1	177,09	57,12	88,11	16	22	1	1	1			167,859	149,5155	106,7965	98,9541	89,8627	83,9985	78,2942	72,7519	68,7029	71,3919	66,0555	71,3919	85,4497	97,4145	121,5107	177,0852	128,2929	98,9541	74,1221	63,4501	58,3661	57,1219	62,1631	66,0555	68,7029	63,4501	60,8868	58,3661				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			
75230000	2	01/01/21		1	1	162,41	41,95	64,82	31	22	1	1	1			76,8933	70,0422	63,4501	54,6657	53,454	58,3661	64,7475	57,1219	48,7166	52,2531	51,0632	51,0632	58,3661	55,8884	53,454	48,7166	58,3661	63,4501	52,2531	47,5599	44,1572	41,9453	44,1572	41,9453	43,0455	48,7166	63,4501	100,5033	142,2968	136,9772	162,4115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/12/20		1	1	151,34	34,57	71,33	4	13	1	1	1			82,5574	66,0555	95,8846	151,3425	119,8383	79,7052	71,3919	63,4501	53,454	45,2801	40,8565	36,6173	34,568	49,8843	95,8846	75,5026	79,7052	111,6165	118,1752	86,9108	74,1221	60,8868	55,8884	52,2531	49,8843	51,0632	59,6211	54,6657	51,0632	63,4501	79,7052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
